Start Date,End Date,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Influenza Deaths,latitude,longitude
01/01/2020,04/02/2022,West Virginia,Female,75-84 years,828.0,7150.0,880.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,West Virginia,Female,85 years and over,829.0,8751.0,735.0,0.0,38.597626,-80.454903
01/01/2020,04/02/2022,Wisconsin,Male,All Ages,7951.0,71887.0,5840.0,106.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Male,Under 1 year,0.0,395.0,0.0,0.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Male,0-17 years,0.0,742.0,10.0,0.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Male,18-29 years,42.0,1538.0,32.0,0.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Male,30-39 years,98.0,2246.0,69.0,0.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Male,40-49 years,293.0,2863.0,154.0,0.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Male,50-64 years,1353.0,12639.0,912.0,21.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Male,65-74 years,1874.0,15884.0,1379.0,25.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Male,75-84 years,2205.0,17822.0,1736.0,27.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Male,85 years and over,2083.0,18153.0,1548.0,18.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Female,All Ages,6539.0,66022.0,4513.0,100.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Female,Under 1 year,0.0,327.0,0.0,0.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Female,0-17 years,0.0,527.0,0.0,0.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Female,18-29 years,29.0,600.0,23.0,0.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Female,30-39 years,77.0,1030.0,46.0,0.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Female,40-49 years,161.0,1596.0,105.0,0.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Female,50-64 years,805.0,7888.0,590.0,14.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Female,65-74 years,1192.0,10803.0,893.0,14.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Female,75-84 years,1705.0,15884.0,1222.0,25.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wisconsin,Female,85 years and over,2567.0,27694.0,1627.0,34.0,43.78444,-88.787868
01/01/2020,04/02/2022,Wyoming,Male,All Ages,876.0,6938.0,779.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Male,Under 1 year,0.0,19.0,0.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Male,0-17 years,0.0,70.0,0.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Male,18-29 years,0.0,198.0,0.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Male,30-39 years,17.0,279.0,15.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Male,40-49 years,33.0,359.0,35.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Male,50-64 years,173.0,1314.0,140.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Male,65-74 years,238.0,1678.0,208.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Male,75-84 years,246.0,1671.0,231.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Male,85 years and over,164.0,1369.0,143.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Female,All Ages,723.0,5817.0,659.0,10.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Female,Under 1 year,0.0,22.0,0.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Female,0-17 years,0.0,41.0,0.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Female,18-29 years,0.0,72.0,0.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Female,30-39 years,10.0,112.0,0.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Female,40-49 years,23.0,184.0,24.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Female,50-64 years,108.0,820.0,111.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Female,65-74 years,151.0,1085.0,135.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Female,75-84 years,180.0,1432.0,171.0,0.0,43.075968,-107.290284
01/01/2020,04/02/2022,Wyoming,Female,85 years and over,245.0,2071.0,206.0,0.0,43.075968,-107.290284
